temperature 1;temperature 2;temperature 3;temperature 4;temperature 5;humidity;pressure;atm;altitude;battery;time;n
29,4;27,4;29,5625;26,6250;36,6875;58,4;95834;0,9458;467,45;1023;2016-07-17T14:35:26;14
29,4;27,4;29,5625;26,5625;36,7500;58,4;95837;0,9458;467,19;1023;2016-07-17T14:35:27;15
29,5;27,5;29,5625;26,5625;36,8125;57,6;95840;0,9459;466,93;1023;2016-07-17T14:35:28;16
29,4;27,5;29,6250;26,5625;36,8750;57,6;95845;0,9459;466,50;1023;2016-07-17T14:35:29;17
29,5;27,6;29,6250;26,5625;36,9375;55,5;95837;0,9458;467,19;1023;2016-07-17T14:35:30;18
29,5;27,6;29,6250;26,5625;37,0000;55,5;95828;0,9457;467,98;1023;2016-07-17T14:35:31;19
29,5;27,7;29,6250;26,5000;37,0625;53,8;95839;0,9459;467,02;1023;2016-07-17T14:35:32;20
29,5;27,7;29,6250;26,5000;37,1250;53,8;95834;0,9458;467,45;1023;2016-07-17T14:35:33;21
29,5;27,8;29,6250;26,5000;37,2500;52,1;95836;0,9458;467,28;1023;2016-07-17T14:35:34;22
29,5;27,8;29,6250;26,5000;37,3125;52,1;95831;0,9458;467,71;1023;2016-07-17T14:35:35;23
29,5;28,0;29,6250;26,4375;37,3750;50,3;95828;0,9457;467,98;1023;2016-07-17T14:35:36;24
29,5;28,0;29,6250;26,4375;37,4375;50,3;95836;0,9458;467,28;1023;2016-07-17T14:35:37;25
29,5;28,0;29,6250;26,4375;37,5000;49,2;95830;0,9458;467,80;1023;2016-07-17T14:35:38;26
29,5;28,0;29,6875;26,3750;37,5625;49,2;95845;0,9459;466,50;1023;2016-07-17T14:35:39;27
29,5;28,0;29,6875;26,3750;37,5625;50,4;95836;0,9458;467,28;1023;2016-07-17T14:35:40;28
29,5;28,0;29,6875;26,3750;37,6250;50,4;95836;0,9458;467,28;1023;2016-07-17T14:35:41;29
29,5;28,0;29,6875;26,3750;37,6875;52,7;95830;0,9458;467,80;1023;2016-07-17T14:35:42;30
29,5;28,0;29,6875;26,3125;37,7500;52,7;95827;0,9457;468,06;1023;2016-07-17T14:35:43;31
29,5;28,1;29,6875;26,3125;37,8125;54,9;95833;0,9458;467,54;1023;2016-07-17T14:35:44;32
29,5;28,1;29,6875;26,3125;37,8750;54,9;95827;0,9457;468,06;1023;2016-07-17T14:35:45;33
29,5;28,2;29,6875;26,3125;37,9375;56,7;95827;0,9457;468,06;1023;2016-07-17T14:35:46;34
29,5;28,2;29,6875;26,3125;38,0000;56,7;95827;0,9457;468,06;1023;2016-07-17T14:35:47;35
29,6;28,3;29,7500;26,3750;38,1250;55,9;95830;0,9458;467,80;1023;2016-07-17T14:35:48;36
29,6;28,3;29,7500;26,3750;38,1875;55,9;95833;0,9458;467,54;1023;2016-07-17T14:35:49;37
29,6;28,4;29,7500;26,3750;38,3125;54,8;95821;0,9457;468,59;1023;2016-07-17T14:35:50;38
29,6;28,4;29,7500;26,4375;38,3750;54,8;95835;0,9458;467,37;1023;2016-07-17T14:35:51;39
29,6;28,4;29,7500;26,4375;38,4375;56,8;95832;0,9458;467,63;1023;2016-07-17T14:35:52;40
29,6;28,4;29,7500;26,4375;38,5000;56,8;95826;0,9457;468,15;1023;2016-07-17T14:35:53;41
29,6;28,4;29,7500;26,5000;38,5625;57,9;95832;0,9458;467,63;1023;2016-07-17T14:35:54;42
29,6;28,4;29,7500;26,5000;38,6875;57,9;95829;0,9458;467,89;1023;2016-07-17T14:35:55;43
29,6;28,5;29,7500;26,5000;38,7500;59,9;95829;0,9458;467,89;1023;2016-07-17T14:35:56;44
29,6;28,5;29,7500;26,5000;38,8750;59,9;95821;0,9457;468,59;1023;2016-07-17T14:35:57;45
29,6;28,5;29,8125;26,5000;39,0000;63,3;95824;0,9457;468,32;1023;2016-07-17T14:35:58;46
29,6;28,5;29,8125;26,5625;39,1250;63,3;95829;0,9458;467,89;1023;2016-07-17T14:35:59;47
29,6;28,6;29,8125;26,5625;39,2500;65,7;95829;0,9458;467,89;1023;2016-07-17T14:36:0;48
29,6;28,6;29,8125;26,5625;39,3125;65,7;95829;0,9458;467,89;1023;2016-07-17T14:36:1;49
29,6;28,6;29,8125;26,5625;39,4375;67,4;95829;0,9458;467,89;1023;2016-07-17T14:36:2;50
29,6;28,6;29,8125;26,5625;39,5625;67,4;95826;0,9457;468,15;1023;2016-07-17T14:36:3;51
29,6;28,7;29,8125;26,6250;39,6875;68,0;95823;0,9457;468,41;1023;2016-07-17T14:36:4;52
29,7;28,7;29,8125;26,6250;39,8125;68,0;95832;0,9458;467,63;1023;2016-07-17T14:36:5;53
29,7;28,7;29,8125;26,6875;39,9375;66,7;95846;0,9459;466,41;1023;2016-07-17T14:36:6;54
29,7;28,7;29,8125;26,6875;40,0625;66,7;95837;0,9458;467,19;1023;2016-07-17T14:36:7;55
29,7;28,7;29,8750;26,6875;40,1875;63,6;95829;0,9458;467,89;1023;2016-07-17T14:36:8;56
29,7;28,7;29,8750;26,7500;40,3125;63,6;95829;0,9458;467,89;1023;2016-07-17T14:36:10;57
29,7;28,7;29,8750;26,7500;40,4375;63,1;95834;0,9458;467,45;1023;2016-07-17T14:36:11;58
29,7;28,7;29,8750;26,7500;40,5000;63,1;95826;0,9457;468,15;1023;2016-07-17T14:36:12;59
29,7;28,9;29,8750;26,7500;40,6250;64,4;95829;0,9458;467,89;1023;2016-07-17T14:36:13;60
29,7;28,9;29,8750;26,7500;40,7500;64,4;95834;0,9458;467,45;1023;2016-07-17T14:36:14;1
29,7;28,9;29,8750;26,7500;40,8125;65,7;95828;0,9457;467,98;1023;2016-07-17T14:36:15;2
29,7;28,9;29,8750;26,7500;40,9375;65,7;95834;0,9458;467,45;1023;2016-07-17T14:36:16;3
29,7;29,0;29,8750;26,7500;41,0625;64,5;95823;0,9457;468,41;1023;2016-07-17T14:36:17;4
29,7;29,0;29,9375;26,7500;41,1875;64,5;95825;0,9457;468,24;1023;2016-07-17T14:36:18;5
29,7;29,0;29,9375;26,7500;41,3125;63,5;95831;0,9458;467,71;1023;2016-07-17T14:36:19;6
29,7;29,0;29,9375;26,8125;41,3750;63,5;95814;0,9456;469,20;1023;2016-07-17T14:36:20;7
29,8;28,9;29,9375;26,8125;41,5000;60,9;95831;0,9458;467,71;1023;2016-07-17T14:36:21;8
29,8;28,9;29,9375;26,8125;41,6250;60,9;95837;0,9458;467,19;1023;2016-07-17T14:36:22;9
29,8;28,9;29,9375;26,8125;41,7500;57,7;95822;0,9457;468,50;1023;2016-07-17T14:36:23;10
29,8;28,9;29,9375;26,8125;41,8750;57,7;95834;0,9458;467,45;1023;2016-07-17T14:36:24;11
29,8;28,8;29,9375;26,8125;42,0000;54,3;95836;0,9458;467,28;1023;2016-07-17T14:36:25;12
29,8;28,8;29,9375;26,8125;42,0625;54,3;95834;0,9458;467,45;1023;2016-07-17T14:36:26;13
29,8;28,7;30,0000;26,8125;42,2500;52,7;95828;0,9457;467,98;1023;2016-07-17T14:36:27;14
29,8;28,7;30,0000;26,8125;42,3750;52,7;95822;0,9457;468,50;1023;2016-07-17T14:36:28;15
29,8;28,6;30,0000;26,8125;42,5000;52,2;95839;0,9459;467,02;1023;2016-07-17T14:36:29;16
29,8;28,6;30,0000;26,8125;42,5625;52,2;95833;0,9458;467,54;1023;2016-07-17T14:36:30;17
29,8;28,5;30,0000;26,8125;42,6875;52,6;95827;0,9457;468,06;1023;2016-07-17T14:36:31;18
29,8;28,5;30,0000;26,8125;42,8125;52,6;95822;0,9457;468,50;1023;2016-07-17T14:36:32;19
29,8;28,5;30,0000;26,8125;42,9375;51,1;95827;0,9457;468,06;1023;2016-07-17T14:36:33;20
29,8;28,5;30,0000;26,8125;43,0000;51,1;95821;0,9457;468,59;1023;2016-07-17T14:36:34;21
29,9;28,6;30,0000;26,8125;43,0625;50,6;95830;0,9458;467,80;1023;2016-07-17T14:36:35;22
29,9;28,6;30,0625;26,8125;43,1250;50,6;95830;0,9458;467,80;1023;2016-07-17T14:36:36;23
29,9;28,6;30,0625;26,8750;43,1875;50,1;95830;0,9458;467,80;1023;2016-07-17T14:36:37;24
29,9;28,6;30,0625;26,8750;43,2500;50,1;95836;0,9458;467,28;1023;2016-07-17T14:36:38;25
29,9;28,6;30,0625;26,8750;43,3125;50,5;95827;0,9457;468,06;1023;2016-07-17T14:36:39;26
29,9;28,6;30,0625;26,8750;43,3750;50,5;95830;0,9458;467,80;1023;2016-07-17T14:36:40;27
29,9;28,6;30,0625;26,9375;43,4375;56,9;95833;0,9458;467,54;1023;2016-07-17T14:36:41;28
29,9;28,6;30,0625;26,9375;43,5000;56,9;95836;0,9458;467,28;1023;2016-07-17T14:36:42;29
29,9;28,6;30,0625;26,9375;43,5625;59,0;95833;0,9458;467,54;1023;2016-07-17T14:36:43;30
29,9;28,6;30,0625;27,0000;43,6250;59,0;95830;0,9458;467,80;1023;2016-07-17T14:36:44;31
29,9;28,8;30,1250;27,0000;43,7500;57,2;95833;0,9458;467,54;1023;2016-07-17T14:36:45;32
29,9;28,8;30,1250;27,0000;43,8125;57,2;95833;0,9458;467,54;1023;2016-07-17T14:36:46;33
29,9;28,9;30,1250;27,0000;43,8750;56,8;95833;0,9458;467,54;1023;2016-07-17T14:36:47;34
29,9;28,9;30,1250;27,0625;43,9375;56,8;95833;0,9458;467,54;1023;2016-07-17T14:36:48;35
29,9;29,0;30,1250;27,0625;43,9375;54,5;95824;0,9457;468,32;1023;2016-07-17T14:36:49;36
29,9;29,0;30,1250;27,0625;44,0000;54,5;95832;0,9458;467,63;1023;2016-07-17T14:36:50;37
29,9;29,1;30,1250;27,0625;44,0000;51,8;95827;0,9457;468,06;1023;2016-07-17T14:36:51;38
29,9;29,1;30,1250;27,0625;44,0625;51,8;95829;0,9458;467,89;1023;2016-07-17T14:36:52;39
29,9;29,3;30,1875;27,0625;44,1250;52,3;95832;0,9458;467,63;1023;2016-07-17T14:36:53;40
30,0;29,3;30,1875;27,0000;44,1875;52,3;95829;0,9458;467,89;1023;2016-07-17T14:36:54;41
30,0;29,3;30,1875;27,0000;44,2500;53,0;95829;0,9458;467,89;1023;2016-07-17T14:36:55;42
30,0;29,3;30,1875;27,0000;44,3125;53,0;95832;0,9458;467,63;1023;2016-07-17T14:36:56;43
30,0;29,3;30,1875;27,0000;44,3750;53,6;95835;0,9458;467,37;1023;2016-07-17T14:36:57;44
30,0;29,3;30,1875;27,0000;44,4375;53,6;95826;0,9457;468,15;1023;2016-07-17T14:36:58;45
30,0;29,4;30,1875;27,0000;44,5000;52,8;95832;0,9458;467,63;1023;2016-07-17T14:36:59;46
30,0;29,4;30,1875;27,0000;44,5625;52,8;95826;0,9457;468,15;1023;2016-07-17T14:37:0;47
30,0;29,4;30,1875;26,9375;44,5625;49,5;95826;0,9457;468,15;1023;2016-07-17T14:37:1;48
30,0;29,4;30,2500;26,9375;44,6250;49,5;95823;0,9457;468,41;1023;2016-07-17T14:37:2;49
30,0;29,5;30,2500;26,9375;44,6875;48,3;95832;0,9458;467,63;1023;2016-07-17T14:37:3;50
30,0;29,5;30,2500;26,9375;44,6875;48,3;95843;0,9459;466,67;1023;2016-07-17T14:37:4;51
30,0;29,6;30,2500;26,9375;44,7500;47,5;95834;0,9458;467,45;1023;2016-07-17T14:37:5;52
30,0;29,6;30,2500;26,9375;44,8125;47,5;95834;0,9458;467,45;1023;2016-07-17T14:37:6;53
30,0;29,6;30,2500;26,9375;44,8125;47,9;95834;0,9458;467,45;1023;2016-07-17T14:37:7;54
30,0;29,6;30,2500;26,8750;44,8750;47,9;95828;0,9457;467,98;1023;2016-07-17T14:37:8;55
30,1;29,6;30,2500;26,8750;44,8750;50,7;95820;0,9457;468,67;1023;2016-07-17T14:37:9;56
30,1;29,6;30,2500;26,8750;44,9375;50,7;95825;0,9457;468,24;1023;2016-07-17T14:37:10;57
30,1;29,7;30,2500;26,8750;44,9375;52,1;95822;0,9457;468,50;1023;2016-07-17T14:37:11;58
30,1;29,7;30,2500;26,8750;45,0000;52,1;95837;0,9458;467,19;1023;2016-07-17T14:37:12;59
30,1;29,7;30,3125;26,8750;45,0000;52,1;95822;0,9457;468,50;1023;2016-07-17T14:37:13;60
30,1;29,7;30,3125;26,8750;45,0000;52,1;95828;0,9457;467,98;1023;2016-07-17T14:37:14;1
30,1;29,7;30,3125;26,8750;45,0625;51,1;95822;0,9457;468,50;1023;2016-07-17T14:37:15;2
30,1;29,7;30,3125;26,8750;45,0625;51,1;95816;0,9456;469,02;1023;2016-07-17T14:37:16;3
30,1;29,7;30,3125;26,8750;45,0625;50,8;95834;0,9458;467,45;1023;2016-07-17T14:37:17;4
30,1;29,7;30,3125;26,8125;45,0625;50,8;95834;0,9458;467,45;1023;2016-07-17T14:37:18;5
30,1;29,7;30,3125;26,8125;45,0000;51,7;95828;0,9457;467,98;1023;2016-07-17T14:37:19;6
30,1;29,7;30,3125;26,8125;45,0000;51,7;95831;0,9458;467,71;1023;2016-07-17T14:37:20;7
30,1;29,7;30,3125;26,8125;45,0000;53,6;95836;0,9458;467,28;1023;2016-07-17T14:37:21;8
30,1;29,7;30,3750;26,8125;44,9375;53,6;95831;0,9458;467,71;1023;2016-07-17T14:37:22;9
30,1;29,7;30,3750;26,8125;44,9375;53,4;95825;0,9457;468,24;1023;2016-07-17T14:37:23;10
30,1;29,7;30,3750;26,8125;44,9375;53,4;95830;0,9458;467,80;1023;2016-07-17T14:37:24;11
30,1;29,7;30,3750;26,8125;44,8750;54,0;95825;0,9457;468,24;1023;2016-07-17T14:37:25;12
30,2;29,7;30,3750;26,8125;44,8750;54,0;95830;0,9458;467,80;1023;2016-07-17T14:37:26;13
30,2;29,8;30,3750;26,7500;44,8125;52,1;95833;0,9458;467,54;1023;2016-07-17T14:37:27;14
30,2;29,8;30,3750;26,7500;44,8125;52,1;95833;0,9458;467,54;1023;2016-07-17T14:37:28;15
30,2;29,7;30,3750;26,7500;44,7500;50,1;95830;0,9458;467,80;1023;2016-07-17T14:37:29;16
30,2;29,7;30,3750;26,7500;44,6875;50,1;95833;0,9458;467,54;1023;2016-07-17T14:37:30;17
30,2;29,7;30,4375;26,7500;44,6250;49,5;95830;0,9458;467,80;1023;2016-07-17T14:37:31;18
30,2;29,7;30,4375;26,6875;44,5625;49,5;95830;0,9458;467,80;1023;2016-07-17T14:37:32;19
30,2;29,6;30,4375;26,6875;44,5000;48,5;95827;0,9457;468,06;1023;2016-07-17T14:37:33;20
30,2;29,6;30,4375;26,6875;44,4375;48,5;95827;0,9457;468,06;1023;2016-07-17T14:37:34;21
30,2;29,6;30,4375;26,6875;44,3125;48,9;95836;0,9458;467,28;1023;2016-07-17T14:37:35;22
30,2;29,6;30,4375;26,6875;44,2500;48,9;95827;0,9457;468,06;1023;2016-07-17T14:37:36;23
30,2;29,5;30,4375;26,6250;44,1250;47,6;95830;0,9458;467,80;1023;2016-07-17T14:37:37;24
30,2;29,5;30,4375;26,6250;44,0000;47,6;95836;0,9458;467,28;1023;2016-07-17T14:37:38;25
30,3;29,5;30,4375;26,6250;43,8750;47,4;95829;0,9458;467,89;1023;2016-07-17T14:37:39;26
30,3;29,5;30,5000;26,6250;43,7500;47,4;95829;0,9458;467,89;1023;2016-07-17T14:37:40;27
30,3;29,5;30,5000;26,6250;43,6250;46,7;95835;0,9458;467,37;1023;2016-07-17T14:37:41;28
30,3;29,5;30,5000;26,5625;43,5625;46,7;95838;0,9458;467,10;1023;2016-07-17T14:37:42;29
30,3;29,5;30,5000;26,5625;43,4375;46,5;95838;0,9458;467,10;1023;2016-07-17T14:37:43;30
30,3;29,5;30,5000;26,5625;43,3750;46,5;95844;0,9459;466,58;1023;2016-07-17T14:37:44;31
30,3;29,4;30,5000;26,5625;43,2500;48,0;95838;0,9458;467,10;1023;2016-07-17T14:37:45;32
30,3;29,4;30,5000;26,5625;43,1875;48,0;95826;0,9457;468,15;1023;2016-07-17T14:37:46;33
30,3;29,4;30,5000;26,5000;43,0625;48,8;95832;0,9458;467,63;1023;2016-07-17T14:37:47;34
30,3;29,4;30,5000;26,5000;43,0000;48,8;95835;0,9458;467,37;1023;2016-07-17T14:37:48;35
30,3;29,3;30,5625;26,5000;42,9375;49,4;95832;0,9458;467,63;1023;2016-07-17T14:37:49;36
30,3;29,3;30,5625;26,5000;42,8750;49,4;95829;0,9458;467,89;1023;2016-07-17T14:37:50;37
30,3;29,4;30,5625;26,5000;42,8125;48,5;95835;0,9458;467,37;1023;2016-07-17T14:37:51;38
30,3;29,4;30,5625;26,4375;42,7500;48,5;95840;0,9459;466,93;1023;2016-07-17T14:37:52;39
30,4;29,4;30,5625;26,4375;42,6875;49,5;95837;0,9458;467,19;1023;2016-07-17T14:37:53;40
30,4;29,4;30,5625;26,4375;42,6250;49,5;95831;0,9458;467,71;1023;2016-07-17T14:37:54;41
30,4;29,5;30,5625;26,4375;42,5625;52,2;95831;0,9458;467,71;1023;2016-07-17T14:37:55;42
30,4;29,5;30,5625;26,4375;42,5000;52,2;95831;0,9458;467,71;1023;2016-07-17T14:37:56;43
30,4;29,5;30,6250;26,4375;42,4375;52,3;95840;0,9459;466,93;1023;2016-07-17T14:37:57;44
30,4;29,5;30,6250;26,3750;42,3750;52,3;95834;0,9458;467,45;1023;2016-07-17T14:37:58;45
30,4;29,5;30,6250;26,3750;42,3125;52,4;95825;0,9457;468,24;1023;2016-07-17T14:37:59;46
30,4;29,5;30,6250;26,3750;42,2500;52,4;95834;0,9458;467,45;1023;2016-07-17T14:38:0;47
30,4;29,5;30,6250;26,3750;42,1875;52,8;95837;0,9458;467,19;1023;2016-07-17T14:38:1;48
30,4;29,5;30,6250;26,3750;42,1250;52,8;95834;0,9458;467,45;1023;2016-07-17T14:38:2;49
30,4;29,4;30,6250;26,3125;42,0000;52,4;95834;0,9458;467,45;1023;2016-07-17T14:38:3;50
30,4;29,4;30,6250;26,3125;41,9375;52,4;95831;0,9458;467,71;1023;2016-07-17T14:38:4;51
30,5;29,4;30,6250;26,3125;41,8750;50,1;95845;0,9459;466,50;1023;2016-07-17T14:38:5;52
30,4;29,4;30,6875;26,3125;41,8125;50,1;95839;0,9459;467,02;1023;2016-07-17T14:38:6;53
30,5;29,4;30,6875;26,3125;41,7500;48,4;95831;0,9458;467,71;1023;2016-07-17T14:38:7;54
30,5;29,4;30,6875;26,3125;41,6875;48,4;95839;0,9459;467,02;1023;2016-07-17T14:38:8;55
30,5;29,4;30,6875;26,3125;41,6250;48,0;95836;0,9458;467,28;1023;2016-07-17T14:38:9;56
30,5;29,4;30,6875;26,2500;41,5625;48,0;95839;0,9459;467,02;1023;2016-07-17T14:38:10;57
30,5;29,4;30,6875;26,2500;41,4375;47,7;95836;0,9458;467,28;1023;2016-07-17T14:38:11;58
30,5;29,4;30,6875;26,2500;41,3750;47,7;95833;0,9458;467,54;1023;2016-07-17T14:38:12;59
30,5;29,4;30,6875;26,2500;41,3125;46,3;95839;0,9459;467,02;1023;2016-07-17T14:38:13;60
30,5;29,4;30,7500;26,2500;41,3125;46,3;95833;0,9458;467,54;1023;2016-07-17T14:38:14;1
30,5;29,5;30,7500;26,2500;41,2500;47,5;95839;0,9459;467,02;1023;2016-07-17T14:38:15;2
30,5;29,5;30,7500;26,2500;41,1875;47,5;95836;0,9458;467,28;1023;2016-07-17T14:38:16;3
30,5;29,5;30,7500;26,1875;41,1250;48,0;95839;0,9459;467,02;1023;2016-07-17T14:38:17;4
30,5;29,5;30,7500;26,1875;41,0625;48,0;95830;0,9458;467,80;1023;2016-07-17T14:38:18;5
30,5;29,6;30,7500;26,1875;41,0000;48,2;95830;0,9458;467,80;1023;2016-07-17T14:38:19;6
30,5;29,6;30,7500;26,1875;41,0000;48,2;95836;0,9458;467,28;1023;2016-07-17T14:38:20;7
30,6;29,6;30,7500;26,1875;40,9375;49,1;95836;0,9458;467,28;1023;2016-07-17T14:38:21;8
30,6;29,6;30,7500;26,1875;40,9375;49,1;95835;0,9458;467,37;1023;2016-07-17T14:38:22;9
30,6;29,7;30,8125;26,1875;40,9375;50,5;95835;0,9458;467,37;1023;2016-07-17T14:38:23;10
30,6;29,7;30,8125;26,1250;40,9375;50,5;95832;0,9458;467,63;1023;2016-07-17T14:38:24;11
30,6;29,7;30,8125;26,1250;40,9375;50,8;95835;0,9458;467,37;1023;2016-07-17T14:38:25;12
30,6;29,7;30,8125;26,1250;40,8750;50,8;95838;0,9458;467,10;1023;2016-07-17T14:38:26;13
30,6;29,6;30,8125;26,1250;40,8750;48,9;95835;0,9458;467,37;1023;2016-07-17T14:38:27;14
30,6;29,6;30,8125;26,1250;40,8125;48,9;95832;0,9458;467,63;1023;2016-07-17T14:38:28;15
30,6;29,6;30,8125;26,1250;40,7500;47,2;95835;0,9458;467,37;1023;2016-07-17T14:38:29;16
30,6;29,6;30,8125;26,1250;40,6875;47,2;95835;0,9458;467,37;1023;2016-07-17T14:38:30;17
30,6;29,5;30,8750;26,1250;40,6250;46,5;95844;0,9459;466,58;1023;2016-07-17T14:38:31;18
30,6;29,5;30,8750;26,1250;40,5625;46,5;95838;0,9458;467,10;1023;2016-07-17T14:38:32;19
30,6;29,5;30,8750;26,0625;40,5000;46,8;95835;0,9458;467,37;1023;2016-07-17T14:38:33;20
30,6;29,5;30,8750;26,0625;40,4375;46,8;95843;0,9459;466,67;1023;2016-07-17T14:38:34;21
30,6;29,4;30,8750;26,0625;40,3125;47,9;95835;0,9458;467,37;1023;2016-07-17T14:38:35;22
30,7;29,4;30,8750;26,0625;40,2500;47,9;95841;0,9459;466,84;1023;2016-07-17T14:38:36;23
30,7;29,3;30,8750;26,0000;40,1250;48,1;95835;0,9458;467,37;1023;2016-07-17T14:38:37;24
30,7;29,3;30,8750;26,0000;40,0625;48,1;95832;0,9458;467,63;1023;2016-07-17T14:38:38;25
30,7;29,3;30,9375;25,9375;39,9375;48,3;95837;0,9458;467,19;1023;2016-07-17T14:38:39;26
30,7;29,3;30,9375;25,9375;39,8750;48,3;95831;0,9458;467,71;1023;2016-07-17T14:38:40;27
30,7;29,2;30,9375;25,9375;39,8125;48,5;95837;0,9458;467,19;1023;2016-07-17T14:38:41;28
30,7;29,2;30,9375;25,8750;39,7500;48,5;95840;0,9459;466,93;1023;2016-07-17T14:38:42;29
30,7;29,2;30,9375;25,8750;39,6875;49,0;95837;0,9458;467,19;1023;2016-07-17T14:38:43;30
30,7;29,2;30,9375;25,8750;39,6875;49,0;95831;0,9458;467,71;1023;2016-07-17T14:38:44;31
30,7;29,2;30,9375;25,8750;39,6250;50,4;95831;0,9458;467,71;1023;2016-07-17T14:38:45;32
30,7;29,2;30,9375;25,8125;39,5625;50,4;95828;0,9457;467,98;1023;2016-07-17T14:38:46;33
30,7;29,2;31,0000;25,8125;39,5000;50,7;95840;0,9459;466,93;1023;2016-07-17T14:38:47;34
30,8;29,2;31,0000;25,8125;39,5000;50,7;95837;0,9458;467,19;1023;2016-07-17T14:38:48;35
30,7;29,1;31,0000;25,7500;39,4375;50,8;95825;0,9457;468,24;1023;2016-07-17T14:38:49;36
30,8;29,1;31,0000;25,7500;39,4375;50,8;95837;0,9458;467,19;1023;2016-07-17T14:38:50;37
30,8;29,1;31,0000;25,7500;39,3750;52,2;95828;0,9457;467,98;1023;2016-07-17T14:38:51;38
30,8;29,1;31,0000;25,6875;39,3125;52,2;95839;0,9459;467,02;1023;2016-07-17T14:38:52;39
30,8;29,1;31,0000;25,6875;39,3125;53,7;95840;0,9459;466,93;1023;2016-07-17T14:38:53;40
30,8;29,1;31,0000;25,6875;39,2500;53,7;95825;0,9457;468,24;1023;2016-07-17T14:38:54;41
30,8;29,0;31,0625;25,6250;39,1875;55,4;95831;0,9458;467,71;1023;2016-07-17T14:38:55;42
30,8;29,0;31,0625;25,6250;39,1250;55,4;95839;0,9459;467,02;1023;2016-07-17T14:38:56;43
30,8;29,0;31,0625;25,6250;39,0625;57,1;95842;0,9459;466,76;1023;2016-07-17T14:38:57;44
30,8;29,0;31,0625;25,5625;39,0625;57,1;95830;0,9458;467,80;1023;2016-07-17T14:38:58;45
30,8;29,0;31,0625;25,5625;39,0000;58,9;95833;0,9458;467,54;1023;2016-07-17T14:38:59;46
30,8;29,0;31,0625;25,5625;38,9375;58,9;95839;0,9459;467,02;1023;2016-07-17T14:39:0;47
30,8;29,0;31,0625;25,5000;38,9375;59,4;95833;0,9458;467,54;1023;2016-07-17T14:39:1;48
30,8;29,0;31,0625;25,5000;38,8750;59,4;95845;0,9459;466,50;1023;2016-07-17T14:39:2;49
30,9;28,9;31,1250;25,4375;38,8125;57,4;95845;0,9459;466,50;1023;2016-07-17T14:39:3;50
30,9;28,9;31,1250;25,4375;38,6875;57,4;95842;0,9459;466,76;1023;2016-07-17T14:39:4;51
30,9;28,9;31,1250;25,4375;38,6250;56,8;95827;0,9457;468,06;1023;2016-07-17T14:39:5;52
30,9;28,9;31,1250;25,4375;38,5000;56,8;95844;0,9459;466,58;1023;2016-07-17T14:39:6;53
30,9;28,9;31,1250;25,3750;38,4375;57,6;95836;0,9458;467,28;1023;2016-07-17T14:39:7;54
30,9;28,9;31,1250;25,3750;38,3750;57,6;95838;0,9458;467,10;1023;2016-07-17T14:39:8;55
30,9;28,8;31,1250;25,3750;38,3125;57,9;95838;0,9458;467,10;1023;2016-07-17T14:39:9;56
30,9;28,8;31,1875;25,3750;38,2500;57,9;95844;0,9459;466,58;1023;2016-07-17T14:39:10;57
30,9;28,8;31,1875;25,3125;38,1875;57,0;95829;0,9458;467,89;1023;2016-07-17T14:39:11;58
30,9;28,8;31,1875;25,3125;38,1250;57,0;95838;0,9458;467,10;1023;2016-07-17T14:39:12;59
30,9;28,8;31,1875;25,3125;38,0625;53,6;95841;0,9459;466,84;1023;2016-07-17T14:39:13;60
30,9;28,8;31,1875;25,3125;38,0000;53,6;95835;0,9458;467,37;1023;2016-07-17T14:39:14;1
31,0;28,9;31,1875;25,2500;37,9375;50,9;95838;0,9458;467,10;1023;2016-07-17T14:39:15;2
30,9;28,9;31,1875;25,2500;37,8750;50,9;95838;0,9458;467,10;1023;2016-07-17T14:39:16;3
31,0;28,9;31,1875;25,2500;37,8125;50,2;95835;0,9458;467,37;1023;2016-07-17T14:39:17;4
31,0;28,9;31,2500;25,2500;37,7500;50,2;95832;0,9458;467,63;1023;2016-07-17T14:39:18;5
31,0;29,0;31,2500;25,2500;37,6875;49,0;95832;0,9458;467,63;1023;2016-07-17T14:39:19;6
31,0;29,0;31,2500;25,2500;37,6250;49,0;95835;0,9458;467,37;1023;2016-07-17T14:39:20;7
31,0;29,0;31,2500;25,2500;37,5625;46,8;95829;0,9458;467,89;1023;2016-07-17T14:39:21;8
31,0;29,0;31,2500;25,3125;37,5000;46,8;95832;0,9458;467,63;1023;2016-07-17T14:39:22;9
31,0;29,0;31,2500;25,3125;37,4375;45,8;95835;0,9458;467,37;1023;2016-07-17T14:39:23;10
31,0;29,0;31,2500;25,3125;37,3750;45,8;95826;0,9457;468,15;1023;2016-07-17T14:39:24;11
31,0;29,0;31,2500;25,3125;37,3125;45,8;95834;0,9458;467,45;1023;2016-07-17T14:39:25;12
31,0;29,0;31,2500;25,3125;37,2500;45,8;95849;0,9460;466,15;1023;2016-07-17T14:39:26;13
31,0;29,0;31,3125;25,3125;37,1875;44,6;95840;0,9459;466,93;1023;2016-07-17T14:39:27;14
31,0;29,0;31,3125;25,3750;37,1250;44,6;95831;0,9458;467,71;1023;2016-07-17T14:39:28;15
31,0;29,0;31,3125;25,3750;37,0000;44,1;95843;0,9459;466,67;1023;2016-07-17T14:39:29;16
31,0;29,0;31,3125;25,3750;36,9375;44,1;95828;0,9457;467,98;1023;2016-07-17T14:39:30;17
